,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
2,825,Tether,USDT,tether,34406,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,72420549552.79755,79713622660.21223,,3,,,2022-06-07T21:03:00.000Z,0.9993529692113448,58789040975.83169,13.9975,0.00093283,-0.0040637,-0.00437592,-0.04698819,-0.10376474,-0.09332158,72373691227.50555,5.6823,79662045492.08,2022-06-07T21:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-06-07 22:04:39.875675
3,3408,USD Coin,USDC,usd-coin,4309,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,53791817667.67182,53791817667.67182,,4,,,2022-06-07T21:03:00.000Z,1.000502273531067,5350796385.497242,14.9639,0.02040966,0.03083525,0.00634865,0.02787401,0.05495178,0.02397169,53818835873.87427,4.2255,53818835873.87,2022-06-07T21:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-07 22:04:39.875675
4,1839,BNB,BNB,bnb,942,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,2022-06-07T21:03:00.000Z,292.1302727458745,1675686557.7062533,19.4433,-0.35096018,-0.91718815,-8.71396923,-18.29983394,-31.81620467,-25.36542964,47698147131.78313,3.7444,48235604133.72,2022-06-07T21:03:00.000Z,,,,,,2022-06-07 22:04:39.875675
5,2010,Cardano,ADA,cardano,454,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34277702081.605,,6,,,2022-06-07T21:03:00.000Z,0.6332218123783974,1399647932.850004,2.8204,0.27929517,5.21089939,4.96378832,-15.91634582,-39.76086814,-24.65613102,21364288784.632812,1.6774,28494981557.03,2022-06-07T21:03:00.000Z,1839.0,BNB,BNB,bnb,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,2022-06-07 22:04:39.875675
6,52,XRP,XRP,xrp,735,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,7,,,2022-06-07T21:04:00.000Z,0.41301255469871656,1496837310.6762984,24.1547,-0.19373345,2.70589763,-1.44422741,-27.87343903,-45.91119854,-45.72184184,19966307727.431553,1.5676,41301255469.87,2022-06-07T21:04:00.000Z,1839.0,BNB,BNB,bnb,0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe,2022-06-07 22:04:39.875675
7,4687,Binance USD,BUSD,binance-usd,3812,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,18158120131.439255,18158120131.439255,,8,,,2022-06-07T21:04:00.000Z,1.001622329565754,5725690006.305799,23.8687,-0.01718302,0.22034213,0.06436513,0.25198691,0.23988464,0.07663159,18187578586.587,1.4281,18187578586.59,2022-06-07T21:04:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-07 22:04:39.875675
8,5426,Solana,SOL,solana,327,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,340434768.2056612,511616946.142289,,9,,,2022-06-07T21:03:00.000Z,40.6081583801269,1876961719.930282,-3.4995,0.14587485,-3.77549037,-11.20639535,-46.50964759,-64.19758255,-53.0042287,13824428985.39728,1.0854,20775821978.9,2022-06-07T21:03:00.000Z,,,,,,2022-06-07 22:04:39.875675
9,74,Dogecoin,DOGE,dogecoin,483,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,2022-06-07T21:04:00.000Z,0.08166384493175455,458302686.5581575,-8.6874,0.14640309,-0.53433609,-5.42246332,-34.85257558,-44.01574865,-32.2489391,10834404722.763908,0.8507,10834404722.76,2022-06-07T21:04:00.000Z,,,,,,2022-06-07 22:04:39.875675
10,6636,Polkadot,DOT,polkadot-new,351,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,11,904869778.0,8459392492.785726,2022-06-07T21:04:00.000Z,9.348740225895494,415540152.5268347,0.5695,-0.33856628,-1.27436818,-9.59066073,-30.3488825,-53.06726202,-46.95051315,9232622468.001616,0.7249,10314497544.28,2022-06-07T21:04:00.000Z,2502.0,Huobi Token,HT,huobi-token,0xa2c49cee16a5e5bdefde931107dc1fae9f7773e3,2022-06-07 22:04:39.875675
11,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,445,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem']",,273401.60490986,273401.60490986,,12,,,2022-06-07T21:03:00.000Z,31308.436436762404,337786646.48628455,25.9659,0.91563815,-0.20637829,-1.41898091,-8.84800474,-26.92138235,-25.15217311,8559776769.02918,0.6719,8559776769.03,2022-06-07T21:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2022-06-07 22:04:39.875675
12,1958,TRON,TRX,tron,616,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92796401566.06999,92796401566.06999,,13,71659659264.0,5919159450.137847,2022-06-07T21:03:00.000Z,0.08260099909673284,866066854.1956335,11.2987,0.1924321,1.48191325,0.68977212,-5.98852195,30.49761117,36.50914334,7665075481.939005,0.6017,7665075481.94,2022-06-07T21:03:00.000Z,,,,,,2022-06-07 22:04:39.875675
13,5805,Avalanche,AVAX,avalanche,265,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,280921663.0371251,404229626.49901325,,14,,,2022-06-07T21:03:00.000Z,25.402277566444887,868475854.8038832,6.5174,0.65844955,-0.56848069,-3.75253199,-51.56408066,-70.5999347,-66.89379737,7136050058.896353,0.5602,18289639847.84,2022-06-07T21:03:00.000Z,1839.0,BNB,BNB,bnb,0x1ce0c2827e2ef14d5c4f29a091d735a204794041,2022-06-07 22:04:39.875675
14,4943,Dai,DAI,multi-collateral-dai,990,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6889106279.296763,6889106279.296763,,15,,,2022-06-07T21:03:00.000Z,1.000264712269958,344883418.5637471,61.6024,0.00053607,0.05434398,-0.01987522,0.03698828,0.07378532,0.09449566,6890929910.257937,0.5409,6890929910.26,2022-06-07T21:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-06-07 22:04:39.875675
0,1,Bitcoin,BTC,bitcoin,9524,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19061050.0,19061050.0,,1,,,2022-06-07T21:06:00.000Z,31357.219427428045,35828404083.8669,12.3171,0.67483742,-0.26811104,-1.31177901,-8.59848294,-26.77523391,-25.11539221,597701527367.1774,46.931,658501607975.99,2022-06-07T21:06:00.000Z,,,,,,2022-06-07 22:06:40.103714
1,1027,Ethereum,ETH,ethereum,5742,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121086977.499,121086977.499,,2,,,2022-06-07T21:05:00.000Z,1845.088270326038,21535292120.543,29.3212,-0.2906896,-0.93704075,-5.40403753,-27.52262265,-43.2526229,-31.4704585,223416161872.6378,17.5424,223416161872.64,2022-06-07T21:05:00.000Z,,,,,,2022-06-07 22:06:40.103714
2,825,Tether,USDT,tether,34406,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,72420549552.79755,79713622660.21223,,3,,,2022-06-07T21:05:00.000Z,0.9993658685803435,58818294576.14775,14.3248,0.00758339,0.00495767,0.00245406,-0.04573584,-0.1041603,-0.09623993,72374625406.89732,5.6824,79663073747.51,2022-06-07T21:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-06-07 22:06:40.103714
3,3408,USD Coin,USDC,usd-coin,4309,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,53791817667.67182,53791817667.67182,,4,,,2022-06-07T21:05:00.000Z,1.0004973205543373,5352864074.870744,15.0919,0.02604383,0.03056844,0.00491782,0.03080072,0.06698788,0.05240546,53818569444.25312,4.2255,53818569444.25,2022-06-07T21:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-07 22:06:40.103714
4,1839,BNB,BNB,bnb,942,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,2022-06-07T21:05:00.000Z,292.03973562945856,1675155924.526392,19.2897,-0.55402829,-1.28289,-8.73285815,-18.38477374,-31.81632979,-25.3783364,47683364505.32301,3.7432,48220654938.39,2022-06-07T21:05:00.000Z,,,,,,2022-06-07 22:06:40.103714
5,2010,Cardano,ADA,cardano,454,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34277702081.605,,6,,,2022-06-07T21:05:00.000Z,0.6338649462450532,1397770097.805902,2.6998,0.2126629,5.2099745,4.9459881,-15.99441381,-39.73568008,-24.58258781,21385987496.49936,1.6791,28523922581.03,2022-06-07T21:05:00.000Z,1839.0,BNB,BNB,bnb,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,2022-06-07 22:06:40.103714
6,52,XRP,XRP,xrp,735,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,7,,,2022-06-07T21:06:00.000Z,0.41288249125696497,1497222963.6427536,24.1679,-0.32584442,2.66229286,-1.47745936,-27.88930265,-45.91345861,-45.75204001,19960020057.304924,1.5671,41288249125.7,2022-06-07T21:06:00.000Z,1839.0,BNB,BNB,bnb,0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe,2022-06-07 22:06:40.103714
